Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm
399,305_PS_ps_3,PS,white,regular,2023-04-18 16:30:09,0.7597074,0.2518499,0.4822419,0.4950378,0.3109989,0.3024695,0.1582357,0.0729139,1.987034639,-0.5014164744,0.6274813542,0.6901799884,-0.2115922719,-0.2533854815,-0.9601167205,-1.378185033,1.479381846,1.478702951,-0.1493279087,-0.1251927458,-0.6310399435,0.3232070634,-0.8258082062,-1.549923056
400,305_PS_ps_4,PS,white,regular,2023-04-18 16:30:23,0.798983,0.2648801,0.5220427,0.5950736,0.3673149,0.3173407,0.165204,0.0741011,1.840893089,-0.5521683077,0.6000551508,0.9272719241,-0.09320662539,-0.3171172779,-0.9987695658,-1.406958387,1.158493487,1.158194466,-0.1565861664,0.7233293439,0.03739036308,0.04944319979,-1.064611832,-1.905652862
401,KL602_PS_ps_1,PS,white,regular,2023-04-18 16:31:13,0.8095985,0.2680406,0.559616,0.6101554,0.3814118,0.328289,0.1733655,0.0793786,1.7941214,-0.5851639704,0.6958460259,0.9178862824,-0.08707791622,-0.3204681056,-1.00111041,-1.414033305,1.090376176,1.076484835,0.1182681197,0.7174671942,0.05370969549,0.0334971507,-1.128929792,-1.960873378
402,KL602_PS_ps_2,PS,white,regular,2023-04-18 16:31:56,0.8310834,0.2736944,0.5641562,0.618838,0.3893637,0.3365694,0.1782265,0.0824256,1.819082327,-0.5848141239,0.6678838844,0.9037144891,-0.08595781396,-0.3136480454,-0.9965462284,-1.409714489,1.175972059,1.105511733,-0.008652413651,0.665274149,0.04300022142,0.06239789324,-1.124845506,-1.918658135
403,KL602_PS_ps_3,PS,white,regular,2023-04-18 16:32:17,0.7960423,0.2631759,0.5615925,0.6078959,0.3885733,0.3333815,0.1798694,0.0823382,1.766574011,-0.6200070372,0.7165294792,0.9239113237,-0.05838210028,-0.3055729607,-0.9931169088,-1.429935807,1.009862499,0.976965698,0.1016259369,0.7276061657,0.1889428641,0.1296687136,-1.057247749,-2.077424129
404,302_PS_ps_1,PS,white,regular,2023-04-18 16:32:59,0.7109287,0.2374891,0.5230194,0.5310289,0.3354967,0.2785269,0.163665,0.0732477,1.76600375,-0.5941602144,0.8292490752,0.8691775756,-0.1055783431,-0.3895809255,-0.9621838873,-1.41292703,1.061776356,1.149562857,0.6267775505,0.5386689097,-0.100094646,-0.4903732906,-0.7865891078,-1.999728629
405,302_PS_ps_2,PS,white,regular,2023-04-18 16:33:12,0.76687,0.2520933,0.5359755,0.5891026,0.3864272,0.3650017,0.1921287,0.088653,1.762622289,-0.6907644871,0.6621965838,0.9153963199,-0.05053929089,-0.1526516017,-0.9765512305,-1.469708582,0.6966039003,0.5666250006,-0.6226943092,0.4169423619,0.0856702932,1.487923541,-0.6264899064,-2.004580882
406,302_PS_ps_3,PS,white,regular,2023-04-18 16:33:22,0.7066867,0.2327258,0.5325634,0.5217717,0.3252778,0.2786534,0.1586807,0.0772384,1.761400461,-0.6070132297,0.8912949153,0.8373680829,-0.1445248179,-0.3775100014,-0.977021449,-1.383993962,1.157231491,1.072646283,0.9765745026,0.4432057675,-0.3995450594,-0.4765075721,-1.134833557,-1.638771855
407,KL608_PS_ps_1,PS,transparent,regular,2023-04-18 16:34:12,0.8466209,0.2826761,0.6296053,0.6560991,0.4360518,0.3774347,0.2081686,0.1023129,1.715164841,-0.6775598373,0.7944034797,0.9068122989,-0.02681206479,-0.2755147423,-0.9936828585,-1.442811117,0.7694675057,0.9130169805,0.2186712448,0.5768164992,0.3958780596,0.4634239996,-1.312544263,-2.024730027
408,KL608_PS_ps_2,PS,transparent,regular,2023-04-18 16:34:23,0.837503,0.2676632,0.6059546,0.5783377,0.4210018,0.365758,0.2106324,0.1040735,1.841498759,-0.695406981,0.8106538357,0.6877044171,-0.01274919792,-0.2586925549,-0.9493059959,-1.423702283,1.560496398,0.6255254728,0.1684335757,-1.488864485,0.4685787925,0.6457857828,-0.5826914885,-1.397264048
409,KL608_PS_ps_3,PS,transparent,regular,2023-04-18 16:34:41,0.8152937,0.2720526,0.6260387,0.6448621,0.4279899,0.3630452,0.209091,0.1025093,1.673199801,-0.7020036443,0.8457235147,0.9280247334,-0.02020174779,-0.30415831,-0.9772895335,-1.443294814,0.5223654726,0.6900090523,0.6359021239,0.8038567353,0.5322772016,0.102028195,-1.140031574,-2.146407207
410,KL604_PS_ps_1,PS,white,regular,2023-04-18 16:35:20,0.763252,0.2478807,0.5224075,0.5686336,0.3525488,0.3051104,0.1703765,0.080494,1.823675271,-0.6054685268,0.6884822104,0.9063636564,-0.1121273843,-0.335722868,-0.9707757271,-1.394426632,1.350088948,1.088791875,0.008849216739,0.737733181,-0.1839148691,-0.1472405443,-1.028141032,-1.826166775
411,KL604_PS_ps_2,PS,white,regular,2023-04-18 16:35:35,0.717243,0.2431801,0.5151875,0.554359,0.3667434,0.3304328,0.1711665,0.0792146,1.732429047,-0.647733974,0.7179539016,0.9146251782,-0.02735048197,-0.2096578243,-1.009298036,-1.47096781,0.6503644354,0.9454796996,-0.1365939768,0.492003055,0.3172862139,0.8813002277,-1.03442757,-2.115412085
412,KL604_PS_ps_3,PS,white,regular,2023-04-18 16:35:52,0.7671079,0.2459963,0.5124187,0.5437428,0.3495108,0.3084573,0.1656555,0.0776544,1.878977992,-0.5949535938,0.6698633675,0.8185717831,-0.1035275901,-0.2984254782,-0.9763644906,-1.394141989,1.4696715,1.079684067,-0.03442916819,0.3489843502,-0.09982146507,0.1388659136,-1.058699002,-1.844256195
413,361_PS_ps_1,PS,blue,regular,2023-04-18 16:37:02,0.6685915,0.2237377,0.4680772,0.5360586,0.3358923,0.2748085,0.1440644,0.0650722,1.714806665,-0.6034722699,0.669860937,1.024134291,-0.01899789516,-0.3373255947,-1.018675946,-1.430330187,0.8066106024,0.8924505254,0.03511445648,1.033100311,0.4163795853,-0.03577641286,-1.152537769,-1.995341299
414,361_PS_ps_2,PS,blue,regular,2023-04-18 16:37:22,0.3326701,0.1085281,0.2149871,0.2355962,0.1633076,0.1273766,0.0640334,0.0352801,1.883772288,-0.564694628,0.5982348517,0.8233631165,0.03370189492,-0.3587986841,-1.050742762,-1.364836077,1.301071246,1.138885512,-0.2685109239,0.3384989377,0.6465109915,-0.2630285606,-1.720896734,-1.172530469
415,361_PS_ps_3,PS,blue,regular,2023-04-18 16:37:39,0.7792226,0.2653708,0.5540299,0.6037251,0.3886795,0.3457877,0.188808,0.0865157,1.749012145,-0.63044429,0.7062285659,0.936348541,-0.05944759464,-0.2580635565,-0.9849781209,-1.45865569,0.783005892,1.165361807,-0.1998511545,0.6458314426,0.08858427515,0.5066156317,-0.8472440187,-2.142303876
416,KL603_PS_ps_1,PS,green,regular,2023-04-18 16:38:32,0.407366,0.1343653,0.277161,0.2799353,0.171144,0.1336105,0.0724946,0.0369127,1.888844816,-0.4739230704,0.7619459009,0.7859569271,-0.1556105852,-0.4804557174,-1.009401928,-1.317356343,1.337889277,1.299293927,0.506291748,0.4180740786,-0.1688063448,-0.743524331,-1.313047403,-1.336170951
417,KL603_PS_ps_2,PS,green,regular,2023-04-18 16:38:47,0.4181904,0.141891,0.2911854,0.288591,0.1705603,0.1340394,0.0723751,0.035767,1.866461852,-0.4345945449,0.8087481269,0.7871416351,-0.1958329834,-0.4999836641,-1.013531764,-1.318408658,1.214634171,1.37081124,0.6197374707,0.4278029987,-0.2707835592,-0.7319409326,-1.243535703,-1.386725685
418,KL603_PS_ps_3,PS,green,regular,2023-04-18 16:39:00,0.4116595,0.1418607,0.2994342,0.2914852,0.1734819,0.1334149,0.0732444,0.0372107,1.813429629,-0.4471098689,0.8731373693,0.8065357815,-0.1821680991,-0.5178739513,-1.022019232,-1.323931628,1.096511643,1.364375172,0.7666997712,0.4510898409,-0.2409778543,-0.8328125325,-1.287124084,-1.317761957
419,KL607_PS_ps_1,PS,blue,regular,2023-04-18 16:40:21,0.1099841,0.0351132,0.0884716,0.0897502,0.0588553,0.044903,0.0257023,0.0141564,1.602569489,-0.7219673215,0.934665161,0.9743621963,0.0151599923,-0.4180207887,-1.014150045,-1.372618683,0.4614323511,-0.08556904061,1.232433345,1.096002947,0.7535277782,-0.9876074867,-1.717540198,-0.7526796949
420,KL607_PS_ps_2,PS,blue,regular,2023-04-18 16:40:36,0.1269382,0.0392105,0.1013906,0.1039268,0.0703201,0.059043,0.0348523,0.0184096,1.604373322,-0.8359137775,0.8937257307,0.9642742136,0.0294497913,-0.2842408862,-0.9571441214,-1.414524273,-0.4711516375,-2.285391316,0.7186395933,0.7614804811,1.00837128,0.2604009307,-0.4286424287,0.4362930969
421,KL607_PS_ps_3,PS,blue,regular,2023-04-18 16:41:00,0.1139315,0.033426,0.0817545,0.092863,0.0644386,0.0547421,0.0291844,0.0158186,1.669450836,-0.8586863206,0.658987336,1.007830727,0.1152111942,-0.1892907583,-0.991886494,-1.41161652,0.1394104016,-1.670047101,-0.8259493408,0.7957989004,1.363370518,1.105723713,-0.8912486347,-0.0170584556
422,KL605_PS_ps_1,PS,white,regular,2023-04-18 16:42:20,0.6426872,0.1825316,0.3944929,0.3682331,0.2077036,0.1635885,0.0865433,0.0421876,2.070752898,-0.4256852694,0.7242480996,0.5817833181,-0.2891220252,-0.5284554581,-0.946441413,-1.18708015,1.750667148,0.9381613226,0.6333484895,0.2331030239,-0.4268197739,-0.7304753695,-1.133358927,-1.264625914
423,KL605_PS_ps_2,PS,white,regular,2023-04-18 16:42:38,0.6079277,0.1775259,0.3740357,0.336984,0.2025728,0.1677109,0.0910011,0.0482097,2.100468699,-0.4305832714,0.7250264784,0.5071375702,-0.2832906588,-0.4883020707,-0.9394072715,-1.191049475,1.848711344,1.065252016,0.5655063076,-0.06766670167,-0.5505356591,-0.7185925674,-1.135118375,-1.007556364
424,KL605_PS_ps_3,PS,white,regular,2023-04-18 16:42:51,0.5803966,0.1771432,0.3782252,0.3323825,0.20207,0.1770634,0.0842471,0.0398804,2.02855014,-0.4208267318,0.800553175,0.5221028281,-0.2694203768,-0.4213114401,-0.9850812645,-1.25456633,1.577870368,1.109148062,0.7065066513,-0.004700662529,-0.4088738906,-0.3470648861,-1.199681014,-1.433204628
425,KL600_PS_ps_1,PS,white,regular,2023-04-18 16:44:50,0.5001354,0.1659453,0.340547,0.3900499,0.2338818,0.18752,0.0944589,0.047304,1.767662291,-0.5475381845,0.6620665849,1.005012524,-0.07688804526,-0.3980730875,-1.042781303,-1.369460779,1.034339261,1.040845711,0.154950279,1.008311908,0.159024854,-0.3466394416,-1.466924819,-1.583907754
426,KL600_PS_ps_2,PS,white,regular,2023-04-18 16:45:06,0.7080022,0.2314524,0.4752988,0.5257892,0.3245876,0.2917144,0.1581326,0.0707886,1.834776627,-0.5954831152,0.6480597197,0.9055454777,-0.1205217844,-0.2881651547,-0.9693919034,-1.414819867,1.236118528,1.078522485,-0.1412785505,0.6615140231,-0.1915840817,0.2214518442,-0.8569963265,-2.007747922
427,KL600_PS_ps_3,PS,white,regular,2023-04-18 16:45:21,0.7058856,0.2343246,0.4920027,0.5149331,0.3375245,0.2904641,0.1566103,0.0732082,1.819150152,-0.5954888737,0.7239578075,0.841373452,-0.06705139471,-0.3080252633,-0.9934267474,-1.420489133,1.177965757,1.193373175,0.1186950846,0.3663258173,0.112789099,0.0866381977,-1.109068447,-1.946718684
428,301_PS_ps_1,PS,brown,regular,2023-04-18 16:46:00,0.2020805,0.0724611,0.1542255,0.1645935,0.1122731,0.0835696,0.0475431,0.0339507,1.661302788,-0.6481063198,0.8086775416,0.9934026185,0.06121802054,-0.4501878672,-1.092066531,-1.334240251,-0.1919500501,0.6462405302,-0.2096440346,0.2292883665,0.4118849885,-1.080042515,-1.648454779,1.842677493
429,301_PS_ps_2,PS,brown,regular,2023-04-18 16:46:22,0.1826088,0.0826089,0.1725137,0.1767987,0.1050109,0.0856413,0.0512515,0.0264666,1.28118694,-0.4921724507,1.102164357,1.178152883,-0.09490408274,-0.4383970468,-1.048252404,-1.487778196,-1.02627297,1.887962995,0.858293481,0.8718458036,-0.2597926126,-0.7380449163,-0.835527172,-0.7584646088
430,301_PS_ps_3,PS,brown,regular,2023-04-18 16:46:46,0.179008,0.0705072,0.1641251,0.1732643,0.1096664,0.0916228,0.0498009,0.0311938,1.300633736,-0.7050645167,1.025514967,1.194458214,0.01881529809,-0.3147307863,-1.087832107,-1.431794805,-1.683572901,0.462692849,0.5909131353,1.022230238,0.227888649,-0.1917508107,-1.513604141,1.085202983
431,303_PS_ps_1,PS,white,regular,2023-04-18 16:47:33,0.8116413,0.261647,0.4916757,0.6014859,0.3805732,0.2977223,0.1658167,0.0801191,1.892350937,-0.5547856234,0.4687006961,0.9572885872,-0.02563713571,-0.3942727134,-0.9811715528,-1.362473196,1.372515044,1.105097518,-0.6359353323,0.8613029949,0.3427947345,-0.4622106109,-1.091587164,-1.491977184
432,303_PS_ps_2,PS,white,regular,2023-04-18 16:47:44,0.7387793,0.2600855,0.5288381,0.5997097,0.3858067,0.3295835,0.1714608,0.0682177,1.674255285,-0.5931438726,0.6798398572,1.015532958,0.002351918302,-0.2639570173,-1.012926978,-1.501952151,0.4861731406,0.9891561203,-0.03138329727,0.7909475578,0.4470086347,0.3685716412,-0.7602970554,-2.290176742
433,303_PS_ps_3,PS,white,regular,2023-04-18 16:47:54,0.7555008,0.2704291,0.541684,0.6019844,0.3741929,0.3273383,0.154687,0.0693564,1.695477345,-0.5357183548,0.7119791845,0.9893443518,-0.05843356498,-0.2739517699,-1.068100013,-1.460597179,0.6160003125,1.209497083,0.1529957927,0.7529167784,0.1978124696,0.2968361339,-1.269226567,-1.956832004
434,304_PS_ps_1,PS,transparent,regular,2023-04-18 16:50:04,0.7023094,0.2282023,0.4906657,0.5575124,0.3525056,0.3089229,0.1552628,0.0737462,1.726073545,-0.6551273873,0.6630939446,0.9988312166,-0.03081458145,-0.2497085104,-1.021465722,-1.430882505,0.8426339249,0.62187673,-0.1124664721,1.004267079,0.3603460338,0.5291045509,-1.302919633,-1.942842214
435,304_PS_ps_2,PS,transparent,regular,2023-04-18 16:50:19,0.6065461,0.2018668,0.4289164,0.4937202,0.3301383,0.293043,0.1489274,0.0701314,1.6779244,-0.7055689747,0.6317151845,1.013398725,0.0499287008,-0.1685564102,-1.017373184,-1.481468442,0.3272878287,0.3763809941,-0.6259299859,0.8398439143,0.8004220841,1.182355398,-0.9977371169,-1.902623116
436,304_PS_ps_3,PS,transparent,regular,2023-04-18 16:50:19,0.6088471,0.2024078,0.4299257,0.4945632,0.329915,0.2922744,0.1486912,0.0700103,1.682180879,-0.7019937332,0.6326272078,1.01179105,0.04596402858,-0.1748358865,-1.017095531,-1.478638015,0.3673043737,0.4022207212,-0.6020169088,0.8520107489,0.7814309341,1.135092231,-1.017621767,-1.918420334
437,307_PS_ps_1,PS,gray,regular,2023-04-18 16:51:38,0.469827,0.1495187,0.3143014,0.3295675,0.2026771,0.1697651,0.08939,0.0417647,1.882592381,-0.5393720844,0.7066082535,0.8220406407,-0.1374226007,-0.3862818855,-0.9940264744,-1.35413823,1.407091711,1.065292318,0.3416593236,0.5249056024,-0.1098925132,-0.3132049823,-1.201294072,-1.714557387
438,307_PS_ps_2,PS,gray,regular,2023-04-18 16:51:50,0.4591942,0.1477003,0.3234524,0.333395,0.2019136,0.1652295,0.0870523,0.0410225,1.815377003,-0.5474379716,0.7857171677,0.8611360576,-0.1362068141,-0.4144714633,-1.007479091,-1.356634888,1.235422582,0.9937753102,0.5979250957,0.6512388661,-0.07842057532,-0.4274428332,-1.265133269,-1.707365177
439,307_PS_ps_3,PS,gray,regular,2023-04-18 16:52:00,0.4544921,0.1475236,0.3096025,0.3229513,0.1963815,0.164441,0.087121,0.0404228,1.859863702,-0.5276711537,0.7329436102,0.8367677005,-0.1476649341,-0.3960912614,-0.9974695626,-1.360678101,1.312295766,1.138578815,0.4084101914,0.5505587452,-0.1525521962,-0.352739098,-1.182372945,-1.722179278
440,308_PS_ps_1,PS,white,regular,2023-04-18 16:53:02,0.7115919,0.2298327,0.4590038,0.5023891,0.2997777,0.2482139,0.1252182,0.0538853,1.891437464,-0.4886348248,0.64355691,0.8578966679,-0.143080124,-0.3978247588,-1.005469942,-1.357881392,1.286551655,1.112456676,0.2314817934,0.6271601839,-0.04478225032,-0.2624578518,-1.130994776,-1.81941543
441,308_PS_ps_2,PS,white,regular,2023-04-18 16:53:23,0.7184739,0.2314231,0.439176,0.4888457,0.2971602,0.2512299,0.1282802,0.056736,1.959295993,-0.474721452,0.5635155919,0.8117379873,-0.1462028495,-0.3757377387,-0.9901740863,-1.347713445,1.430199733,1.224796819,-0.01748512998,0.4884262618,-0.09960463326,-0.2131043151,-1.087966411,-1.725262324
442,308_PS_ps_3,PS,white,regular,2023-04-18 16:53:41,0.692207,0.2260848,0.4468993,0.4875944,0.2783224,0.23738,0.1237977,0.0584263,1.905900699,-0.473474601,0.6536988464,0.8614317452,-0.2068216608,-0.4158169313,-0.9956110692,-1.329307028,1.367270556,1.258512404,0.2271376586,0.636248061,-0.3466034199,-0.4100302519,-1.180954093,-1.551580915
443,309_PS_ps_1,PS,white,regular,2023-04-18 16:54:17,0.4778585,0.1552537,0.3133117,0.3320171,0.1962361,0.1642861,0.0841795,0.0387794,1.90116131,-0.4795853721,0.6868450688,0.8248864711,-0.1771450091,-0.4129284088,-1.004096061,-1.339137999,1.343285859,1.200892219,0.3307101594,0.5468557718,-0.203027261,-0.3672271416,-1.198315474,-1.653174133
444,309_PS_ps_2,PS,white,regular,2023-04-18 16:54:30,0.5141417,0.1611319,0.3226373,0.3312777,0.1890264,0.1669715,0.088151,0.0416385,1.997310773,-0.4570736486,0.6658309781,0.7259054099,-0.2631305166,-0.4164724436,-0.9644906779,-1.287879874,1.610596414,1.216757021,0.3204024589,0.3397257426,-0.5451326432,-0.4241388918,-1.086397541,-1.431812562
445,309_PS_ps_3,PS,white,regular,2023-04-18 16:54:41,0.4825086,0.1546747,0.3120697,0.3341,0.2005507,0.166252,0.0843644,0.0388081,1.910369259,-0.4906337391,0.6621020422,0.8234484323,-0.1546452598,-0.4058434474,-1.00557512,-1.339222167,1.376877995,1.139847612,0.273537754,0.5528189622,-0.1127315774,-0.3341408908,-1.217726545,-1.678483309
446,ref1,reference,white,regular,2023-04-18 16:56:14,0.7938052,0.2631616,0.6076166,0.6229512,0.4178398,0.3613834,0.2183455,0.1125893,1.695422445,-0.7420758178,0.8401697123,0.9106088184,-0.03156532864,-0.2908964069,-0.9479374657,-1.433725957,-0.9963452779,-1.007937814,-0.6427844491,-0.1373796361,-0.1085779582,0.641075856,-0.0143996916,2.266348971
447,,unknown,,calibration,2023-04-19 9:55:26,0.7967993,0.268053,0.6199953,0.6308914,0.4265793,0.3680149,0.2260987,0.1156181,1.672843552,-0.7485270124,0.863177364,0.9130755776,-0.02256275213,-0.2907558616,-0.9406548951,-1.446595973,1,1,1,1,1,1,1,1
448,ref,reference,white,regular,2023-04-19 9:55:38,0.7968261,0.267988,0.6199447,0.6308242,0.4265725,0.3679674,0.2260101,0.1156142,1.673052059,-0.748612168,0.8630738092,0.9128933966,-0.02241938675,-0.2907848358,-0.9408380661,-1.446364808,1.201075388,-0.9443381538,0.3056266829,0.1121410332,0.8158875135,-0.06310492009,-2.104943623,0.6776560792
449,DW905_PLA_ps_1,PLA,blue,regular,2023-04-19 9:59:04,0.6847974,0.2409892,0.5289986,0.5750951,0.3607755,0.3225826,0.1889798,0.0902967,1.614635174,-0.6914869428,0.8050713612,1.044598612,-0.06905176541,-0.2675102242,-0.9617388841,-1.474517331,0.04324567879,1.088020064,-0.1204663669,1.418438328,-0.3180549657,0.4947213859,-0.579562003,-2.026342121
450,DW905_PLA_ps_2,PLA,blue,regular,2023-04-19 9:59:13,0.6895829,0.2418296,0.5347996,0.5777481,0.3637766,0.3244342,0.1901677,0.0907649,1.613478898,-0.6950437387,0.8154484832,1.036881992,-0.0663104384,-0.269151648,-0.9614017211,-1.473901828,0.05675335605,1.032678588,-0.01909492017,1.393874978,-0.2797648851,0.4855431727,-0.5904626459,-2.079527644
451,DW905_PLA_ps_2,PLA,blue,regular,2023-04-19 9:59:19,0.6639411,0.2340469,0.5107296,0.5595184,0.3541956,0.3153314,0.1872158,0.0910564,1.615561228,-0.7038618811,0.7889339006,1.052165808,-0.05561942671,-0.2653047949,-0.9565313416,-1.475343492,-0.2289765726,1.131349037,-0.5529343483,1.599827032,-0.3294129669,0.5755540418,-0.4075014882,-1.787904735
452,DW902_PLA_ps_1,PLA,gray,regular,2023-04-19 10:00:00,0.240044,0.0829829,0.2030702,0.2156739,0.145217,0.1243444,0.0750868,0.0402512,1.451101523,-0.8461582488,0.9103029207,1.094651388,0.06411103088,-0.2411827963,-0.9616508366,-1.47117498,-1.857962943,-1.317436973,-0.1501807161,0.7806267553,0.6874356219,0.5221260105,0.1463605214,1.189031723
453,DW902_PLA_ps_2,PLA,gray,regular,2023-04-19 10:00:09,0.233938,0.0808963,0.1969071,0.218418,0.1506481,0.1251304,0.0733236,0.0398028,1.391975614,-0.8729799893,0.8439331888,1.162285857,0.1593185951,-0.2183331012,-0.9850529034,-1.481147261,-1.658873054,-1.259240314,-0.4886367525,0.9065789167,1.245419761,0.6046788035,-0.1616867829,0.8117594226
454,DW902_PLA_ps_3,PLA,gray,regular,2023-04-19 10:00:18,0.2334947,0.081382,0.2010219,0.2155441,0.1454784,0.1246597,0.0745528,0.0389706,1.395887196,-0.8604051477,0.914217158,1.129625396,0.09033871915,-0.2184656964,-0.9617028808,-1.489494745,-1.926778899,-1.311805955,-0.110939541,0.9031393289,0.8673208025,0.7334573377,0.2095085916,0.6360983343
455,DW901_PLA_ps_1,PLA,green,regular,2023-04-19 10:01:15,0.6615701,0.2296944,0.463532,0.5357083,0.3435162,0.3079856,0.1760672,0.0822726,1.719253474,-0.6641812658,0.626321208,1.024647626,-0.03602174627,-0.2321079497,-0.9601389487,-1.477772397,0.5803085647,1.127380853,-1.11851332,0.9676662344,0.06635499953,0.7159531003,-0.4796476121,-1.859502819
456,DW901_PLA_ps_2,PLA,green,regular,2023-04-19 10:01:24,0.6567144,0.2309482,0.4891326,0.5508188,0.3418591,0.3094449,0.1810646,0.0850634,1.644624345,-0.6810597559,0.7292338613,1.06618549,-0.07522557557,-0.2522832885,-0.9535414499,-1.477933627,0.2026855648,1.108107365,-0.6512681178,1.386702526,-0.3493449287,0.6061193764,-0.3632777699,-1.939724016
457,DW901_PLA_ps_3,PLA,green,regular,2023-04-19 10:01:37,0.6597459,0.2275232,0.4672076,0.5445751,0.3415336,0.3041751,0.1747803,0.0828575,1.694552076,-0.6723345772,0.6401966881,1.06386741,-0.04800435561,-0.2525825396,-0.9611589866,-1.464535714,0.5679139197,1.010467211,-1.015354684,1.316453635,-0.01413315147,0.536733575,-0.6013918417,-1.800688663
458,DW903_PLA_ps_1,PLA,white,regular,2023-04-19 10:02:17,0.7540959,0.2533468,0.5026602,0.5720854,0.3286109,0.2970474,0.1684301,0.0787231,1.833877866,-0.5530801371,0.6353406016,0.9662748694,-0.1943131501,-0.3447692347,-0.9578588908,-1.385471924,1.3143012,1.300381701,-0.1732920721,0.879867101,-0.616406329,-0.2126269777,-0.8949252177,-1.597299406
459,DW903_PLA_ps_2,PLA,white,regular,2023-04-19 10:02:26,0.8086022,0.2660163,0.5343632,0.6009942,0.3546174,0.3132154,0.178826,0.0836234,1.857203796,-0.5647269958,0.6330881705,0.9305077507,-0.1692398807,-0.3540452334,-0.9539167487,-1.378870859,1.449081575,1.212940471,-0.1623186467,0.7936725487,-0.484512957,-0.275993353,-0.9100395993,-1.622830039
460,DW903_PLA_ps_3,PLA,white,regular,2023-04-19 10:02:35,0.7549418,0.2538935,0.5019122,0.5720372,0.3274243,0.2966056,0.1689236,0.07844,1.837264021,-0.5496448601,0.6318740429,0.9659376158,-0.1993566353,-0.3461716803,-0.9544270117,-1.385475492,1.314475217,1.311314719,-0.1811519297,0.8725370605,-0.636414262,-0.2199842501,-0.8580008031,-1.602775751
461,DW905_PLA_ps_1,PLA,orange,regular,2023-04-19 10:05:56,0.6991016,0.2480081,0.4919728,0.5299228,0.3414324,0.3019984,0.1711132,0.0840017,1.791182554,-0.580672678,0.7020967479,0.9016383197,-0.08944654706,-0.2967910094,-0.9849870183,-1.443020368,1.001935021,1.802933733,-0.4026413376,0.3751683592,-0.2873379173,0.05123554638,-1.017259073,-1.524034332
462,DW905_PLA_ps_2,PLA,orange,regular,2023-04-19 10:06:13,0.7572457,0.2612463,0.528869,0.5717666,0.3648378,0.3257111,0.1841481,0.0896934,1.801063539,-0.6016049354,0.6947849881,0.9025850603,-0.09979781381,-0.2893312862,-0.975075981,-1.432623571,1.180156173,1.569447539,-0.3826034346,0.4725249896,-0.3465964453,0.1315983573,-1.00171416,-1.622813019
463,DW905_PLA_ps_3,PLA,orange,regular,2023-04-19 10:06:32,0.7114252,0.2383642,0.4766276,0.5083672,0.3223399,0.3006891,0.1695716,0.0859986,1.890715278,-0.5955057198,0.6567122141,0.8235229636,-0.1541627458,-0.2679507638,-0.9570523419,-1.396278884,1.59511533,1.531089131,-0.605237155,0.0513898381,-0.8378933232,0.2511326604,-0.9380684545,-1.047528027
464,926_ABS_ps_1,ABS,gray,regular,2023-04-19 10:08:09,0.796267,0.2514632,0.6339687,0.6423274,0.4229228,0.3462573,0.2076963,0.113779,1.633649687,-0.7755056359,0.9159567975,0.9529194739,-0.01730092448,-0.3563203979,-0.9690455122,-1.384353488,0.6191039947,-1.051173683,1.252216741,1.131869466,0.4034745478,-0.9756430862,-1.583206563,0.2033585822
465,926_ABS_ps_2,ABS,gray,regular,2023-04-19 10:08:23,0.2001856,0.0650855,0.133225,0.1457861,0.086695,0.0664619,0.0342739,0.0192548,1.854304737,-0.5020667915,0.6863999661,0.9054865427,-0.1251609968,-0.4780600752,-1.039472589,-1.301430794,1.350703742,1.103164042,0.2829796673,0.758711344,-0.05909019441,-0.7239075654,-1.575803415,-1.13675762
466,926_ABS_ps_3,ABS,gray,regular,2023-04-19 10:08:40,0.786518,0.2491182,0.6350032,0.6396911,0.4244989,0.3459245,0.2065054,0.1144797,1.611282555,-0.7853446935,0.9355761288,0.9564826287,-0.003204163385,-0.3536202746,-0.9753838368,-1.385788344,0.3367326212,-1.164984928,1.301975596,1.035148521,0.5455011524,-0.888949939,-1.581670829,0.4162478053
467,927_PVC_ps_1,PVC,green,regular,2023-04-19 10:10:18,0.2292273,0.0801236,0.1768799,0.1970393,0.1372804,0.1231069,0.0694229,0.038911,1.568049867,-0.8243157794,0.7281369643,1.051594102,0.09276384206,-0.1346496593,-0.9960082798,-1.485571056,-1.245369018,-0.6331216945,-1.37588626,0.09830402735,0.61637884,1.309071331,-0.1892628534,1.419885627
468,927_PVC_ps_2,PVC,green,regular,2023-04-19 10:10:38,0.2358674,0.078584,0.1986538,0.205244,0.1395057,0.1314944,0.0730753,0.0382587,1.475057047,-0.8855177996,0.9165398222,1.015448292,0.02882047547,-0.09141645526,-0.9681946661,-1.490736716,-1.353917749,-1.504480678,-0.06645746174,0.1927972058,0.2830305772,1.880867004,0.08074984894,0.4874112524
